ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
ID_ZAZ42PW,2010-02-13,2011-02-12,Male,40,2010-02-13,1,Saloon,,TOYOTA,,,CarSafe,0
ID_O9ORDRC,2010-07-06,2011-07-05,Male,41,2010-07-06,1,Saloon,,Kia,Ife North,Ife-North,Car Classic,0
ID_OID4IG3,2010-01-23,2011-01-22,Female,69,2010-01-23,1,JEEP,Silver,Hyundai,Lekki,Lagos,Car Classic,0
ID_MIXLP9T,2010-12-30,2011-12-28,Female,59,2010-12-30,1,,,,,,CarSafe,0
ID_7LAFY25,2010-01-29,2011-01-28,Male,35,2010-01-29,1,Saloon,Black,Honda,Ikeja,Lagos,Car Classic,0
ID_DOQKH5V,2010-12-16,2011-12-15,NOT STATED,40,2010-12-16,1,,,,,,CarSafe,0
ID_LV5F3M8,2010-12-24,2011-12-23,Male,1,2010-12-24,1,,,,,,CarSafe,0
ID_3R9JTCP,2010-12-23,2011-12-22,Female,51,2010-12-23,1,,,,,,CarSafe,0
ID_GZSEM4L,2010-02-21,2011-02-20,Male,42,2010-02-21,1,Saloon,,TOYOTA,,,CarSafe,0
ID_QUE3MKI,2010-08-28,2011-08-27,Male,69,2010-08-28,1,Saloon,Black,Honda,Surulere,Lagos,Car Classic,0
ID_233T3N9,2010-03-27,2011-03-26,Entity,120,2010-03-27,2,,As Attached,TOYOTA,Victoria Island,Lagos,CVTP,0
ID_DDGZM6G,2010-04-11,2011-04-10,Male,50,2010-04-11,1,Saloon,,TOYOTA,,,CarSafe,0
ID_0DGZCRK,2010-12-10,2011-12-09,,38,2010-12-10,1,Saloon,,Volkswagen,Victoria Island,Lagos,CarSafe,0
ID_G9Q8OLW,2010-01-02,2011-01-01,Male,61,2010-01-02,1,Saloon,Grey,TOYOTA,Agege,Lagos,Car Classic,0
ID_M3XVJDD,2010-07-02,2011-07-01,Male,64,2010-07-02,1,Saloon,,TOYOTA,,,CarSafe,0
ID_X0KLWYJ,2010-05-30,2011-05-29,Male,68,2010-05-30,1,Saloon,As Attached,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_YQ3H0LT,2010-07-27,2011-07-26,Male,34,2010-07-27,1,Saloon,Gold,TOYOTA,,,Car Classic,0
ID_U2RZEHY,2010-07-10,2011-07-09,Male,42,2010-07-10,1,Saloon,,Mercedes,Ibadan South West,Ibadan-West,Car Classic,0
ID_N21XK5R,2010-04-23,2011-04-22,Male,-27,2010-04-23,2,JEEP,Blue,TOYOTA,Ilesha West,Ilesha-West,Car Classic,1
ID_746HY1D,2010-11-20,2011-11-19,Male,45,2010-11-20,1,Saloon,,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Plus,0
ID_W6XQ6PP,2010-09-07,2011-09-06,Female,51,2010-09-07,2,JEEP,Silver,Mercedes,Lagos Island,Lagos,Car Classic,0
ID_YG4GTGB,2010-01-17,2011-01-16,Male,48,2010-01-17,1,JEEP,Red,Ford,Ikeja,Lagos,Car Classic,0
ID_VG81IEG,2010-09-19,2011-09-18,Male,50,2010-09-19,3,JEEP,White,Ford,Port-Harcourt,Port-Harcourt,Car Plus,0
ID_JGYJBW6,2010-05-22,2011-05-21,Female,34,2010-05-22,1,,Brown,Ford,Lagos,Lagos,Customized Motor,0
ID_QOEY9VM,2010-12-05,2011-12-04,Male,52,2010-12-05,3,Saloon,Green,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_YMH0VKH,2010-01-18,2011-01-17,Female,120,2010-01-18,1,,Black,Hyundai,Victoria Island,Lagos,Car Classic,0
ID_0XM5BHW,2010-09-10,2011-09-09,Male,40,2010-09-10,1,,,,,,CarSafe,0
ID_ZCC0NWF,2010-11-27,2011-11-26,Male,77,2010-11-27,1,,,,,,Car Classic,0
ID_7W2XAL5,2010-07-02,2011-07-01,Male,35,2010-07-02,1,Saloon,Ash,TOYOTA,,,Car Classic,0
ID_G6ZZJDG,2010-03-24,2011-03-22,Female,35,2010-03-24,1,Saloon,Black,TOYOTA,Obia/Akpor,Obia-Akpor,Car Classic,0
ID_RGJ0AI1,2010-11-06,2011-11-05,NOT STATED,39,2010-11-06,1,Saloon,,Honda,,,CarSafe,0
ID_3C5ZQCS,2010-06-08,2011-06-06,Male,31,2010-06-08,1,Saloon,,TOYOTA,,,CarSafe,0
ID_6QWAOT6,2010-05-17,2011-05-16,,50,2010-05-17,1,Saloon,Black,Hyundai,Victoria Island,Lagos,Car Classic,0
ID_WE32FW4,2010-10-25,2011-08-08,Male,42,2010-10-25,2,,,,,,Car Classic,0
ID_QRVK4B3,2010-10-15,2011-10-09,Female,31,2010-10-15,2,JEEP,Black,Honda,Lekki,Lagos,Car Plus,1
ID_P7H750K,2010-03-12,2011-03-11,Female,31,2010-03-12,1,Saloon,,Nissan,,,CarSafe,0
ID_33GXJWV,2010-08-02,2011-08-01,Male,38,2010-08-02,2,Saloon,Blue,TOYOTA,Ajah,Lagos,Car Classic,0
ID_44BI4O5,2010-09-13,2011-08-05,Male,44,2010-09-13,1,,Blue,TOYOTA,Eti-Osa,Eti-Osa,Customized Motor,0
ID_RPXBIMB,2010-05-03,2011-05-02,Male,48,2010-05-03,1,Saloon,,Audi,,,CarSafe,0
ID_DTXVJIU,2010-01-22,2011-01-21,Male,32,2010-01-22,1,,,TOYOTA,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0
ID_L7N854Y,2010-11-28,2011-11-27,,120,2010-11-28,1,JEEP,,Range Rover,Victoria Island,Lagos,Customized Motor,0
ID_1RGLW6X,2010-08-01,2011-07-31,Male,34,2010-08-01,1,,,,,,Car Classic,0
ID_U0QKLWC,2010-03-19,2011-01-01,Male,33,2010-03-19,2,,,TOYOTA,Surulere,Lagos,Car Classic,0
ID_QGWX29F,2010-05-30,2011-05-29,Female,35,2010-05-30,1,JEEP,Silver,Ford,Lagos Island,Lagos,Car Classic,0
ID_82NLX34,2010-08-06,2011-08-05,Male,61,2010-08-06,1,,,,,,CarSafe,0
ID_Z64E4ZP,2010-12-16,2011-12-15,Female,36,2010-12-16,1,Saloon,Green,TOYOTA,LGA,,Car Classic,0
ID_YICH85T,2010-12-23,2011-12-22,Male,43,2010-12-23,1,,,,,,Car Classic,0
ID_81KFG6O,2010-10-10,2011-10-09,Male,39,2010-10-10,1,Saloon,Black,TOYOTA,,,Car Classic,0
ID_C7SDTDC,2010-08-16,2011-08-15,Male,47,2010-08-16,1,,,,,,CarSafe,0
ID_RT6S414,2010-09-03,2011-09-02,Male,45,2010-09-03,2,,Silver,Kia,Eti-Osa,Eti-Osa,Customized Motor,0
ID_ZG8R72N,2010-12-19,2011-11-28,Female,53,2010-12-19,1,,,,,,Car Classic,0
ID_2QSOUCZ,2010-04-04,2011-04-03,Female,28,2010-04-04,1,Saloon,Silver,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_65BZ4XC,2010-03-26,2011-03-25,Male,45,2010-03-26,1,Saloon,,TOYOTA,,,CarSafe,0
ID_4H2V6EP,2010-03-14,2011-03-13,Male,41,2010-03-14,1,Saloon,,TOYOTA,,,CarSafe,0
ID_2HASJN3,2010-07-06,2011-07-05,Female,38,2010-07-06,1,Saloon,Green,Hyundai,Port Harcourt,Rivers,Car Classic,0
ID_I0P1Y1A,2010-10-05,2011-10-04,Male,59,2010-10-05,1,,,,,,CarSafe,0
ID_LVP5BLH,2010-11-06,2011-11-05,Female,41,2010-11-06,1,,,,,,CarSafe,0
ID_5GR3EL2,2010-08-30,2011-08-29,Female,2,2010-08-30,1,Saloon,,TOYOTA,,,CarSafe,0
ID_P8XVA0L,2010-12-17,2011-12-16,Male,65,2010-12-17,1,JEEP,Silver,TOYOTA,ISHERI,Benue,Car Classic,1
ID_0E461H1,2010-05-16,2011-05-14,Male,42,2010-05-16,1,Saloon,Black,TOYOTA,,,Car Classic,0
ID_M687VQV,2010-08-28,2011-08-27,Male,44,2010-08-28,1,Saloon,Blue,Peugeot,Bauchi,Bauchi,Car Classic,1
ID_8XR0WII,2010-01-24,2011-01-23,Female,46,2010-01-24,1,Saloon,,Peugeot,,,CarSafe,0
ID_C4SOJ7O,2010-07-01,2011-04-09,Male,85,2010-07-01,1,Saloon,,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_36SBM1Z,2010-08-08,2011-08-07,Male,1,2010-08-08,1,,,,,,CarSafe,0
ID_7LMQNA7,2010-11-19,2011-11-18,Male,54,2010-11-19,1,,,,,,Car Classic,0
ID_A0YEBWA,2010-01-22,2011-01-21,Male,44,2010-01-22,3,JEEP,Grey,TOYOTA,Asaba,Delta,Car Classic,0
ID_V42O8FJ,2010-12-05,2010-12-31,Female,48,2010-12-05,2,JEEP,Black,Mercedes,Victoria Island,Lagos,Customized Motor,0
ID_0ZJ157M,2010-03-12,2011-03-11,Female,49,2010-03-12,1,,,Ford,Eti-Osa,Eti-Osa,Car Classic,1
ID_79NUKV1,2010-10-18,2011-04-20,Male,38,2010-10-18,1,Saloon,Ash,TOYOTA,,,Car Classic,0
ID_H45SNJO,2010-02-15,2011-02-14,Female,45,2010-02-15,1,JEEP,Black,TOYOTA,Lekki,Lagos,Car Classic,0
ID_40F33M8,2010-05-21,2011-05-20,Male,38,2010-05-21,1,Saloon,,TOYOTA,,,Car Classic,0
ID_U7W3D68,2010-03-01,2011-08-29,Female,43,2010-03-01,1,Saloon,White,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_Y7E499D,2010-03-28,2011-03-27,Male,30,2010-03-28,1,JEEP,Ash,TOYOTA,,,Car Classic,0
ID_9CRE6H3,2010-10-28,2011-10-27,Female,30,2010-10-28,1,,,,,,CarSafe,0
ID_FSA8SUK,2010-04-05,2011-04-04,Male,33,2010-04-05,1,Saloon,,TOYOTA,,,CarSafe,0
ID_Q30A09E,2010-09-08,2011-09-07,Female,69,2010-09-08,1,JEEP,Black,Ford,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0
ID_6C399IK,2010-11-13,2011-11-12,Male,40,2010-11-13,1,,,,,,CarSafe,0
ID_NFUS503,2010-01-11,2011-01-10,Male,57,2010-01-11,3,Saloon,Black,TOYOTA,Lekki,Lagos,Car Classic,0
ID_COZYF61,2010-01-30,2011-01-29,Female,37,2010-01-30,2,Saloon,,TOYOTA,Enugu North,Enugu-North,Car Classic,1
ID_3KNKLA3,2010-11-16,2011-11-15,Female,37,2010-11-16,1,Saloon,Silver,Ford,,,Customized Motor,0
ID_A86HRSP,2010-08-28,2011-08-27,Male,64,2010-08-28,1,,,,,,CarSafe,0
ID_BI9Z2UV,2010-12-16,2011-12-15,Male,39,2010-12-16,1,,,,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_TEMJ4UO,2010-02-25,2011-02-24,Male,67,2010-02-25,1,Saloon,Black,TOYOTA,,,Car Classic,0
ID_GFIAEYX,2010-12-07,2011-12-06,Male,39,2010-12-07,1,Saloon,Silver,TOYOTA,Egbeda,Benue,Car Classic,1
ID_9JSW7N9,2010-06-24,2011-06-23,Male,1,2010-06-24,1,Saloon,,Ford,,,CarSafe,0
ID_1HFY09A,2010-06-12,2011-06-11,Male,32,2010-06-12,1,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_PS8IL7F,2010-09-10,2011-09-09,Male,36,2010-09-10,1,,As Attached,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_PYBXTT0,2010-05-02,2011-05-01,Male,33,2010-05-02,1,Saloon,Silver,Honda,,,Car Classic,0
ID_ELUZA4X,2010-05-13,2011-05-12,Female,1,2010-05-13,1,Saloon,,Honda,,,CarSafe,0
ID_Z5SPZP6,2010-08-26,2011-08-25,Male,120,2010-08-26,1,,Gold,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_ON17GDW,2010-03-19,2011-03-18,Male,50,2010-03-19,1,Saloon,,Honda,,,CarSafe,0
ID_HHFCGH2,2010-01-09,2011-01-08,Male,1,2010-01-09,1,Saloon,,TOYOTA,,,Car Classic,0
ID_6PZRRII,2010-06-03,2011-06-02,Male,33,2010-06-03,1,Saloon,,TOYOTA,,,CarSafe,0
ID_0QL0WDA,2010-01-02,2012-01-01,Male,51,2010-01-02,2,,,,,,Motor Cycle,0
ID_2VXQBD4,2010-02-13,2011-02-12,Female,27,2010-02-13,1,Saloon,Black,Hyundai,,,Car Classic,0
ID_BDMUA4F,2010-10-05,2011-10-04,Female,45,2010-10-05,3,JEEP,White,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
ID_XIQVXR0,2010-02-01,2011-01-31,Male,2,2010-02-01,1,Saloon,Ash,TOYOTA,,,Car Classic,1
ID_HH2F1L4,2010-03-01,2011-02-28,Female,40,2010-03-01,1,JEEP,Black,TOYOTA,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0
ID_AMPAA4V,2010-04-12,2011-04-12,Male,45,2010-04-12,1,Saloon,Black,Honda,,,CarFlex,0
ID_5VASDCH,2010-10-15,2011-10-09,Female,31,2010-10-15,2,JEEP,Black,Honda,Lekki,Lagos,Car Plus,0
ID_WM7NV5R,2010-05-23,2011-05-22,Male,44,2010-05-23,1,JEEP,Black,Mercedes,Surulere,Lagos,Car Classic,0
ID_5PXYWOK,2010-01-31,2011-01-30,Female,69,2010-01-31,3,,Black,Honda,Victoria Island,Lagos,Customized Motor,0
ID_Z79EVJW,2010-02-20,2011-02-19,Female,48,2010-02-20,2,JEEP,Ash,Lexus,Lekki,Lagos,Car Classic,1
ID_MZ75YHQ,2010-03-15,2011-03-14,Joint Gender,50,2010-03-15,1,Saloon,,TOYOTA,,,CarSafe,0
ID_YLP26A2,2010-12-04,2011-12-03,Male,38,2010-12-04,1,,,,Eti-Osa,Eti-Osa,Car Classic,1
ID_ZWL2FZU,2010-02-28,2011-02-27,Female,29,2010-02-28,1,Saloon,Blue,TOYOTA,,,Car Classic,1
ID_A6DTA9D,2010-09-18,2011-05-21,Male,33,2010-09-18,1,JEEP,Silver,Lexus,Surulere,Lagos,Car Classic,1
ID_NIMXQG0,2010-03-07,2011-03-06,Male,40,2010-03-07,2,Saloon,,Honda,,,CarSafe,0
ID_7BJ6D2Y,2010-02-17,2011-02-16,Male,35,2010-02-17,1,Saloon,As Attached,Hyundai,,,Car Classic,0
ID_646XA5G,2010-10-11,2011-10-10,Female,42,2010-10-11,1,,As Attached,Lexus,Victoria Island,Lagos,Car Classic,0
ID_N1S6P5C,2010-03-25,2011-03-23,Male,49,2010-03-25,1,Saloon,Green,TOYOTA,,,Car Classic,0
ID_TL06O6K,2010-01-29,2011-01-28,Male,120,2010-01-29,1,,As Attached,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_I5ATLC8,2010-10-11,2011-10-10,Male,56,2010-10-11,1,,,,,,Car Classic,0
ID_NAWMLQO,2010-09-05,2011-09-04,Male,50,2010-09-05,1,,,,,,CarSafe,0
ID_6U0EA2W,2010-03-01,2011-02-28,Male,49,2010-03-01,1,JEEP,Black,TOYOTA,Surulere,Lagos,Car Classic,0
ID_I8NUW4K,2010-07-02,2011-07-01,Female,60,2010-07-02,1,Saloon,,TOYOTA,,,CarSafe,0
ID_DTTVX0H,2010-03-27,2011-03-26,Female,50,2010-03-27,1,JEEP,As Attached,Lexus,Obia/Akpor,Obia-Akpor,Car Plus,0
ID_DISYTTO,2010-09-18,2011-09-16,Female,42,2010-09-18,1,,,,,,CarSafe,0
ID_LTHACPK,2010-03-30,2011-03-29,Male,44,2010-03-30,1,,,Kia,Karu,Benue,Car Classic,0
ID_90PH3EE,2010-08-28,2011-08-27,Male,36,2010-08-28,1,Saloon,Silver,TOYOTA,ISHERI,Benue,Car Classic,0
ID_ZRAXESI,2010-05-21,2011-05-20,Female,42,2010-05-21,1,Saloon,,TOYOTA,,,CarFlex,0
ID_4M21TLY,2010-02-28,2011-02-27,Male,40,2010-02-28,1,Saloon,,Honda,,,CarSafe,0
ID_18Q3GJR,2010-12-24,2011-12-23,Male,45,2010-12-24,2,,,,Surulere,Lagos,Car Classic,1
ID_EGQC4R5,2010-10-30,2011-10-29,Male,144,2010-10-30,1,Saloon,,TOYOTA,,,CarSafe,0
ID_3S876YA,2010-05-27,2011-05-26,Female,50,2010-05-27,1,Saloon,,Mazda,,,CarSafe,0
ID_NYWMAH3,2010-03-08,2011-03-07,Female,36,2010-03-08,2,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Plus,0
ID_OD7RU2U,2010-07-11,2011-07-09,Male,51,2010-07-11,1,Saloon,,Mercedes,,,CarSafe,0
ID_1Y42YZB,2010-11-18,2011-11-17,Male,33,2010-11-18,1,Saloon,Blue,TOYOTA,,,Car Classic,0
ID_0MSQ5JJ,2010-12-13,2011-12-12,Male,33,2010-12-13,1,Saloon,,Honda,,,CarSafe,0
ID_3NZO26X,2010-08-21,2011-08-20,Male,40,2010-08-21,1,,,,,,Car Classic,0
ID_30ZJPKM,2010-05-27,2011-05-26,Male,37,2010-05-27,1,Saloon,White,Mercedes,Victoria Island,Lagos,Car Classic,0
ID_ELYH0VR,2010-08-15,2011-08-14,Male,69,2010-08-15,2,JEEP,Black,Nissan,Lekki,Lagos,Car Plus,0
ID_TY24QKO,2010-05-14,2011-05-13,Male,36,2010-05-14,2,JEEP,Black,TOYOTA,,,Car Classic,0
ID_6LE8PSN,2010-09-02,2011-09-01,NOT STATED,40,2010-09-02,1,,,,,,CarSafe,0
ID_VQKLE05,2010-06-12,2011-06-11,Male,37,2010-06-12,1,Saloon,,TOYOTA,,,CarSafe,0
ID_ZNEEBH5,2010-03-27,2011-03-26,,120,2010-03-27,1,,Black,TOYOTA,Victoria Island,Lagos,Customized Motor,0
ID_8DCLY9J,2010-02-13,2011-02-12,Male,50,2010-02-13,1,Saloon,,TOYOTA,,,CarSafe,0
ID_PYKKTRZ,2010-11-18,2011-11-16,Male,39,2010-11-18,1,,,,,,CarSafe,0
ID_4V66R12,2010-01-21,2011-01-05,,20,2010-01-21,3,JEEP,,Land Rover,Victoria Island,Lagos,Customized Motor,0
ID_72CG7E2,2010-07-23,2011-07-22,Joint Gender,37,2010-07-23,1,Saloon,,Mercedes,,,CarSafe,0
ID_J8YPSF1,2010-02-26,2011-02-25,Entity,10,2010-02-26,3,JEEP,Black,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Plus,1
ID_824HBAG,2010-09-04,2011-09-03,Female,69,2010-09-04,2,Saloon,Black,Kia,,,Car Classic,0
ID_H6J1YGN,2010-08-01,2011-07-30,Male,63,2010-08-01,1,JEEP,,Honda,,,CarSafe,0
ID_7VR374G,2010-02-20,2011-02-19,Male,29,2010-02-20,1,Saloon,Blue,TOYOTA,,,Car Classic,1
ID_1EOHPSF,2010-06-17,2011-06-16,Male,39,2010-06-17,1,Truck,White,Iveco,Victoria Island,Lagos,CVTP,1
ID_0RGWQ7R,2010-02-05,2011-02-04,Male,40,2010-02-05,3,,Grey,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_WN12YXU,2010-01-04,2011-01-03,Female,42,2010-01-04,2,Saloon,,Honda,Oshodi-Isolo,Oshodi-Isolo,CarSafe,0
ID_Y6RPYJQ,2010-08-29,2010-12-31,Entity,20,2010-08-29,3,,,,Lagos,Lagos,Muuve,1
ID_C2THKZP,2010-11-20,2011-11-19,Female,45,2010-11-20,1,,,,,,CarSafe,0
ID_WJGJ0ZT,2010-02-27,2011-02-13,Male,43,2010-02-27,1,Saloon,Blue,Kia,,,Car Classic,0
ID_CQOCDJJ,2010-03-26,2011-03-25,Male,34,2010-03-26,1,Saloon,,Hyundai,,,CarSafe,0
ID_IVONPLV,2010-03-12,2011-03-11,Female,41,2010-03-12,1,JEEP,White,TOYOTA,Kosofe,Benue,Car Classic,0
ID_VHTN6L5,2010-02-07,2011-02-06,Male,57,2010-02-07,1,Saloon,Cream,TOYOTA,Surulere,Lagos,Car Classic,1
ID_NMHXH25,2010-06-21,2011-06-20,Male,34,2010-06-21,1,Saloon,,TOYOTA,,,CarSafe,0
ID_ODNAXCN,2010-08-27,2011-08-26,Male,43,2010-08-27,1,,,,,,Car Plus,0
ID_R7293E1,2010-08-21,2011-08-05,Male,120,2010-08-21,1,,,,Victoria Island,Lagos,Car Classic,0
ID_C8QEZ3H,2010-04-15,2011-04-14,Male,43,2010-04-15,1,JEEP,Black,Lexus,Egbeda,Benue,Car Plus,0
ID_6HGPMYU,2010-10-24,2011-10-23,Female,1,2010-10-24,1,,,,,,CarSafe,0
ID_UP2CFY3,2010-09-13,2011-09-12,Male,38,2010-09-13,1,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_V1BFBFZ,2010-03-05,2011-03-04,Male,66,2010-03-05,2,JEEP,Black,Range Rover,Abeokuta,Ogun,Car Classic,0
ID_I1MA7ZS,2010-01-31,2011-01-30,Female,38,2010-01-31,1,JEEP,Red,Honda,Ekeremor,Benue,Car Classic,0
ID_3WL5VXS,2010-02-02,2011-02-01,Male,68,2010-02-02,1,Saloon,,TOYOTA,,,CarSafe,0
ID_LL7UT2R,2010-04-01,2011-03-30,Male,33,2010-04-01,1,Saloon,Blue,TOYOTA,,,Car Classic,1
ID_WOYHDFJ,2010-07-26,2011-07-24,Female,34,2010-07-26,1,Saloon,,Honda,,,CarSafe,0
ID_B3Z0TBJ,2010-01-08,2011-01-07,,36,2010-01-08,1,Truck,Yellow,.,Victoria Island,Lagos,CVTP,0
ID_K40J1QX,2010-10-08,2011-01-04,SEX,30,2010-10-08,1,,,,,,Car Classic,0
ID_CH1AN2B,2010-04-18,2011-04-17,Male,27,2010-04-18,1,Saloon,Wine,Lexus,,,Car Classic,0
ID_K5PNF3G,2010-01-21,2011-01-05,,20,2010-01-21,3,JEEP,Black,Range Rover,Victoria Island,Lagos,Customized Motor,0
ID_4Z314UZ,2010-03-27,2011-03-26,,120,2010-03-27,1,Saloon,Silver,Kia,Victoria Island,Lagos,Customized Motor,0
ID_WQELKJT,2010-06-28,2011-06-24,Male,70,2010-06-28,3,JEEP,As Attached,TOYOTA,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0
ID_YOIKL2Z,2010-10-08,2011-10-07,Male,50,2010-10-08,1,Saloon,,BMW,Ikeja,Lagos,CarSafe,0
ID_AWUSLVJ,2010-05-16,2011-05-15,Male,56,2010-05-16,3,JEEP,Black,Mercedes,Surulere,Lagos,Car Classic,1
ID_MKGDCJY,2010-12-17,2011-12-16,Male,36,2010-12-17,1,,,TOYOTA,Nnewi,Anambra,Car Classic,0
ID_N9MUNSV,2010-08-28,2011-08-27,Male,66,2010-08-28,3,JEEP,Blue,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
ID_FXZB4JC,2010-02-26,2011-02-25,Female,44,2010-02-26,1,,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_640Z1Y8,2010-02-09,2011-02-08,Male,40,2010-02-09,1,Saloon,,Hyundai,,,CarSafe,0
ID_IN13D6Z,2010-10-15,2011-04-14,Female,37,2010-10-15,1,,,,,,Car Classic,0
ID_PRIWE24,2010-05-18,2011-04-26,Female,43,2010-05-18,2,,As Attached,Lexus,Eti-Osa,Eti-Osa,Car Classic,0
ID_PWCBFAI,2010-03-18,2011-03-17,Joint Gender,82,2010-03-18,1,JEEP,Black,Ford,Ilupeju,Lagos,Car Classic,0
ID_TKHAKCC,2010-12-06,2011-12-05,Female,30,2010-12-06,1,,,,,,Car Classic,0
ID_5ID1ZY8,2010-05-04,2011-04-13,Female,36,2010-05-04,1,Saloon,Red,TOYOTA,,,Car Classic,0
ID_3EE8QMD,2010-08-08,2011-08-07,Male,41,2010-08-08,1,,,,OGUDU,Benue,Car Classic,0
ID_Z8H5WZ0,2010-07-17,2011-07-16,Female,27,2010-07-17,1,Saloon,Blue,TOYOTA,,,Car Classic,0
ID_Y2W0ILD,2010-05-16,2011-05-15,Female,12,2010-05-16,3,,,TOYOTA,Lekki,Lagos,Car Classic,0
ID_KH2P3R4,2010-07-16,2011-07-14,Male,37,2010-07-16,1,Saloon,,Kia,,,CarSafe,0
ID_XU65BZT,2010-04-09,2011-04-08,Male,63,2010-04-09,1,,Silver,Mercedes,Victoria Island,Lagos,Car Classic,0
ID_C4IHRQ5,2010-02-21,2011-02-20,Male,50,2010-02-21,1,Saloon,,Honda,,,CarSafe,0
ID_ABN28TN,2010-09-06,2011-09-05,Male,320,2010-09-06,1,,,Range Rover,Ketu,Lagos,Car Classic,0
ID_NI4R1S5,2010-04-10,2011-04-09,Female,33,2010-04-10,1,Saloon,,Honda,,,CarSafe,0
ID_ZQKQI5N,2010-12-05,2011-12-04,Male,42,2010-12-05,1,Saloon,,Kia,,,CarSafe,0
ID_30WCDP0,2010-11-07,2011-11-06,Male,39,2010-11-07,2,,,,Maryland,Lagos,Car Classic,0
ID_9J1EFGO,2010-08-07,2011-08-06,Male,52,2010-08-07,3,,,TOYOTA,Apapa,Lagos,CVTP,0
ID_2IN8QOA,2010-09-04,2011-09-03,Female,36,2010-09-04,1,JEEP,Grey,TOYOTA,,,Car Classic,0
ID_LBVNGMK,2010-11-01,2011-10-31,Female,40,2010-11-01,1,,,,,,CarSafe,0
ID_XFEIL9P,2010-11-24,2011-05-24,Female,36,2010-11-24,1,Saloon,Black,Infiniti,,,Car Classic,1
ID_NDGMM3J,2010-06-27,2011-06-25,Female,26,2010-06-27,1,Saloon,,TOYOTA,,,Car Classic,0
ID_8366BE3,2010-06-18,2011-06-17,Male,41,2010-06-18,1,Saloon,As Attached,TOYOTA,Nnewi,Anambra,Car Classic,0
ID_LILF203,2010-09-22,2011-09-21,Female,41,2010-09-22,1,,,,,,CarSafe,0
ID_4F4UK9M,2010-10-31,2011-10-30,Male,45,2010-10-31,2,JEEP,,Mercedes,Owerri-Municipal,Owerri-Municipal,Car Classic,0
ID_OVEEIML,2010-03-12,2011-02-19,Male,36,2010-03-12,1,JEEP,,TOYOTA,Benin,Edo,Car Classic,0
ID_HASVUFH,2010-03-29,2011-03-28,Male,39,2010-03-29,1,Saloon,,Honda,,,CarSafe,0
ID_1DHMAC1,2010-06-11,2011-06-10,Male,28,2010-06-11,1,Saloon,Silver,TOYOTA,Agege,Lagos,Car Classic,0
ID_IZMR4W3,2010-05-02,2011-05-01,Male,40,2010-05-02,1,Saloon,,Nissan,OGBA,Benue,CarSafe,0
ID_4HKOCZQ,2010-11-19,2011-05-18,Male,41,2010-11-19,1,,,,Isolo,Benue,Car Classic,1
ID_M9VELEA,2010-08-16,2011-08-15,Male,1,2010-08-16,1,,,,,,CarSafe,0
ID_HOVIGRF,2010-07-24,2011-07-23,Male,43,2010-07-24,1,Saloon,Grey,TOYOTA,Victoria Island,Lagos,Car Classic,1
ID_4UOAKZ4,2010-05-28,2011-05-26,Female,42,2010-05-28,1,JEEP,,Ford,,,CarSafe,0
ID_4OFCO0N,2010-01-07,2011-01-06,Male,47,2010-01-07,1,JEEP,Brown,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_SKRIC7Z,2010-11-06,2011-08-06,Male,52,2010-11-06,3,Saloon,Black,TOYOTA,Apapa,Lagos,Car Classic,1
ID_GWPAP3Y,2010-01-10,2011-01-09,Male,31,2010-01-10,1,Saloon,,Honda,,,CarSafe,0
ID_L9MQNQ6,2010-03-15,2011-03-14,Female,42,2010-03-15,1,Saloon,Red,TOYOTA,,,Car Classic,0
ID_I4CNFRE,2010-01-08,2011-01-07,Female,36,2010-01-08,1,Saloon,Grey,TOYOTA,Ikorodu,Lagos,Car Classic,0
ID_58Q9BF0,2010-12-19,2011-12-18,Female,60,2010-12-19,3,JEEP,Black,TOYOTA,Ogbmosho South,Ogbmosho-South,Car Classic,0
ID_ECU6U4P,2010-08-16,2011-08-15,Male,53,2010-08-16,1,Saloon,Red,Kia,,,Car Classic,0
